MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Functional,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Finish,Garage_Cars,Garage_Area,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Sale_Price,Longitude,Latitude
b'Duplex_All_Styles_and_Ages',b'Residential_High_Density',60.0,7200.0,b'Pave',b'Paved',b'Regular',b'Lvl',b'AllPub',b'Inside',b'Gtl',b'South_and_West_of_Iowa_State_University',b'Norm',b'Norm',b'Duplex',b'Two_Story',b'Below_Average',b'Above_Average',1967.0,1967.0,b'Flat',b'Tar&Grv',b'Plywood',b'CBlock',b'None',0.0,b'Typical',b'Typical',b'Slab',b'No_Basement',b'No_Basement',b'No_Basement',b'No_Basement',5.0,b'No_Basement',0.0,0.0,0.0,b'GasA',b'Typical',b'Y',b'SBrkr',862.0,1788.0,0.0,2650.0,0.0,0.0,3.0,0.0,6.0,2.0,b'Typical',10.0,b'Min2',0.0,b'No_Fireplace',b'No_Garage',b'No_Garage',0.0,0.0,b'No_Garage',b'No_Garage',b'Paved',0.0,0.0,0.0,0.0,0.0,0.0,b'No_Pool',b'No_Fence',b'Shed',500.0,2.0,2010.0,b'WD ',b'Normal',160000.0,-93.6507568,42.0163944
b'One_and_Half_Story_Finished_All_Ages',b'Residential_Low_Density',51.0,9839.0,b'Pave',b'No_Alley_Access',b'Regular',b'Lvl',b'AllPub',b'Inside',b'Gtl',b'South_and_West_of_Iowa_State_University',b'Feedr',b'Norm',b'OneFam',b'One_and_Half_Fin',b'Average',b'Poor',1931.0,1950.0,b'Gable',b'CompShg',b'VinylSd',b'VinylSd',b'None',0.0,b'Typical',b'Typical',b'PConc',b'Typical',b'Fair',b'No',b'Unf',7.0,b'Unf',0.0,894.0,894.0,b'GasA',b'Excellent',b'Y',b'SBrkr',894.0,772.0,0.0,1666.0,1.0,0.0,1.0,0.0,3.0,1.0,b'Typical',7.0,b'Typ',1.0,b'Good',b'No_Garage',b'No_Garage',0.0,0.0,b'No_Garage',b'No_Garage',b'Dirt_Gravel',0.0,156.0,0.0,0.0,0.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,5.0,2010.0,b'WD ',b'Normal',100000.0,-93.64678,42.019091
b'One_and_Half_Story_Finished_All_Ages',b'Residential_Low_Density',50.0,9638.0,b'Pave',b'No_Alley_Access',b'Regular',b'Lvl',b'AllPub',b'Inside',b'Gtl',b'South_and_West_of_Iowa_State_University',b'Feedr',b'Norm',b'OneFam',b'One_and_Half_Fin',b'Above_Average',b'Good',1919.0,1990.0,b'Gable',b'CompShg',b'Wd Sdng',b'Wd Shng',b'None',0.0,b'Typical',b'Typical',b'PConc',b'Typical',b'Typical',b'No',b'Unf',7.0,b'Unf',0.0,804.0,804.0,b'GasA',b'Excellent',b'Y',b'SBrkr',1699.0,748.0,0.0,2447.0,0.0,0.0,2.0,0.0,4.0,1.0,b'Good',10.0,b'Min2',1.0,b'Good',b'Detchd',b'Unf',1.0,336.0,b'Typical',b'Typical',b'Paved',272.0,0.0,42.0,0.0,116.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,3.0,2010.0,b'WD ',b'Normal',169000.0,-93.646683,42.019093
b'One_and_Half_Story_Finished_All_Ages',b'Residential_Low_Density',78.0,10452.0,b'Pave',b'No_Alley_Access',b'Slightly_Irregular',b'Lvl',b'AllPub',b'Inside',b'Gtl',b'Crawford',b'Norm',b'Norm',b'OneFam',b'One_and_Half_Fin',b'Good',b'Above_Average',1941.0,1985.0,b'Gable',b'CompShg',b'Wd Sdng',b'Wd Sdng',b'BrkFace',371.0,b'Good',b'Good',b'BrkTil',b'Good',b'Typical',b'No',b'ALQ',1.0,b'BLQ',252.0,850.0,1528.0,b'GasA',b'Excellent',b'Y',b'SBrkr',1225.0,908.0,0.0,2133.0,1.0,0.0,1.0,1.0,4.0,1.0,b'Typical',8.0,b'Typ',2.0,b'Typical',b'Attchd',b'Unf',1.0,312.0,b'Typical',b'Typical',b'Paved',0.0,0.0,86.0,0.0,0.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,7.0,2010.0,b'WD ',b'Normal',257500.0,-93.640041,42.016226
b'Duplex_All_Styles_and_Ages',b'Residential_Low_Density',78.0,15600.0,b'Pave',b'No_Alley_Access',b'Regular',b'Lvl',b'AllPub',b'Inside',b'Gtl',b'Crawford',b'Norm',b'Norm',b'Duplex',b'Two_Story',b'Average',b'Above_Average',1950.0,1991.0,b'Gable',b'CompShg',b'VinylSd',b'VinylSd',b'BrkFace',430.0,b'Typical',b'Good',b'CBlock',b'Typical',b'Typical',b'No',b'ALQ',1.0,b'Unf',0.0,657.0,1032.0,b'GasA',b'Excellent',b'Y',b'SBrkr',1102.0,1075.0,0.0,2177.0,0.0,0.0,2.0,1.0,5.0,2.0,b'Typical',11.0,b'Typ',0.0,b'No_Fireplace',b'Detchd',b'Unf',2.0,484.0,b'Typical',b'Typical',b'Paved',0.0,0.0,0.0,0.0,0.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,3.0,2010.0,b'WD ',b'Normal',215000.0,-93.639781,42.014937
b'Two_Story_1945_and_Older',b'Residential_Low_Density',66.0,9042.0,b'Pave',b'No_Alley_Access',b'Regular',b'Lvl',b'AllPub',b'Inside',b'Gtl',b'Crawford',b'Norm',b'Norm',b'OneFam',b'Two_Story',b'Good',b'Excellent',1941.0,2006.0,b'Gable',b'CompShg',b'CemntBd',b'CmentBd',b'None',0.0,b'Excellent',b'Good',b'Stone',b'Typical',b'Good',b'No',b'GLQ',3.0,b'Unf',0.0,877.0,1152.0,b'GasA',b'Excellent',b'Y',b'SBrkr',1188.0,1152.0,0.0,2340.0,0.0,0.0,2.0,0.0,4.0,1.0,b'Good',9.0,b'Typ',2.0,b'Good',b'Attchd',b'RFn',1.0,252.0,b'Typical',b'Typical',b'Paved',0.0,60.0,0.0,0.0,0.0,0.0,b'No_Pool',b'Good_Privacy',b'Shed',2500.0,5.0,2010.0,b'WD ',b'Normal',266500.0,-93.642793,42.014682
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',100.0,17500.0,b'Pave',b'No_Alley_Access',b'Regular',b'Lvl',b'AllPub',b'Inside',b'Gtl',b'Crawford',b'PosA',b'Norm',b'OneFam',b'One_Story',b'Good',b'Very_Good',1959.0,2002.0,b'Gable',b'CompShg',b'BrkFace',b'HdBoard',b'None',0.0,b'Good',b'Good',b'PConc',b'Good',b'Typical',b'Av',b'GLQ',3.0,b'Unf',0.0,496.0,1902.0,b'GasA',b'Typical',b'Y',b'SBrkr',1902.0,0.0,0.0,1902.0,1.0,0.0,2.0,0.0,3.0,1.0,b'Excellent',7.0,b'Typ',2.0,b'Typical',b'Attchd',b'Fin',2.0,567.0,b'Typical',b'Typical',b'Paved',0.0,207.0,162.0,0.0,0.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,5.0,2010.0,b'WD ',b'Normal',335000.0,-93.639678,42.011005
b'Split_or_Multilevel',b'Residential_Low_Density',85.0,19645.0,b'Pave',b'No_Alley_Access',b'Slightly_Irregular',b'Lvl',b'AllPub',b'FR2',b'Gtl',b'Crawford',b'Norm',b'Norm',b'OneFam',b'SLvl',b'Good',b'Above_Average',1994.0,2007.0,b'Gable',b'CompShg',b'VinylSd',b'VinylSd',b'BrkFace',44.0,b'Typical',b'Typical',b'PConc',b'Good',b'Typical',b'No',b'GLQ',3.0,b'Unf',0.0,80.0,423.0,b'GasA',b'Excellent',b'Y',b'SBrkr',896.0,756.0,0.0,1652.0,1.0,0.0,2.0,1.0,3.0,1.0,b'Good',6.0,b'Typ',0.0,b'No_Fireplace',b'BuiltIn',b'RFn',2.0,473.0,b'Typical',b'Typical',b'Paved',0.0,0.0,0.0,0.0,0.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,6.0,2010.0,b'WD ',b'Normal',203135.0,-93.645014,42.010606
b'One_Story_PUD_1946_and_Newer',b'Residential_Medium_Density',35.0,3907.0,b'Pave',b'No_Alley_Access',b'Slightly_Irregular',b'HLS',b'AllPub',b'Inside',b'Mod',b'Blueste',b'Norm',b'Norm',b'TwnhsE',b'One_Story',b'Very_Good',b'Above_Average',1989.0,1989.0,b'Gable',b'CompShg',b'HdBoard',b'HdBoard',b'None',0.0,b'Good',b'Typical',b'CBlock',b'Good',b'Typical',b'Gd',b'GLQ',3.0,b'Unf',0.0,235.0,982.0,b'GasA',b'Good',b'Y',b'SBrkr',1034.0,0.0,0.0,1034.0,1.0,0.0,1.0,0.0,1.0,1.0,b'Good',4.0,b'Typ',1.0,b'Typical',b'Attchd',b'Fin',2.0,598.0,b'Typical',b'Typical',b'Paved',141.0,36.0,0.0,0.0,0.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,4.0,2010.0,b'WD ',b'Normal',185000.0,-93.645701,42.009345
b'One_Story_PUD_1946_and_Newer',b'Residential_Medium_Density',35.0,3907.0,b'Pave',b'No_Alley_Access',b'Slightly_Irregular',b'HLS',b'AllPub',b'Inside',b'Mod',b'Blueste',b'Norm',b'Norm',b'TwnhsE',b'One_Story',b'Very_Good',b'Average',1989.0,1989.0,b'Gable',b'CompShg',b'HdBoard',b'HdBoard',b'None',0.0,b'Good',b'Typical',b'CBlock',b'Good',b'Typical',b'Av',b'GLQ',3.0,b'Unf',0.0,1115.0,1191.0,b'GasA',b'Good',b'Y',b'SBrkr',1191.0,0.0,0.0,1191.0,0.0,0.0,2.0,0.0,2.0,1.0,b'Good',5.0,b'Typ',1.0,b'Typical',b'Attchd',b'Unf',2.0,531.0,b'Typical',b'Typical',b'Paved',112.0,81.0,0.0,0.0,0.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,3.0,2010.0,b'WD ',b'Normal',162500.0,-93.645729,42.009337
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',100.0,15602.0,b'Pave',b'No_Alley_Access',b'Slightly_Irregular',b'Lvl',b'AllPub',b'Inside',b'Gtl',b'Crawford',b'Norm',b'Norm',b'OneFam',b'One_Story',b'Good',b'Very_Good',1959.0,1997.0,b'Gable',b'CompShg',b'BrkFace',b'Wd Sdng',b'None',0.0,b'Typical',b'Typical',b'CBlock',b'Typical',b'Typical',b'No',b'ALQ',1.0,b'Unf',0.0,254.0,1501.0,b'GasA',b'Typical',b'Y',b'SBrkr',1801.0,0.0,0.0,1801.0,1.0,0.0,2.0,0.0,1.0,1.0,b'Typical',6.0,b'Typ',2.0,b'Typical',b'Attchd',b'Fin',2.0,484.0,b'Typical',b'Typical',b'Paved',0.0,54.0,0.0,0.0,161.0,0.0,b'No_Pool',b'Good_Wood',b'None',0.0,3.0,2010.0,b'WD ',b'Normal',289000.0,-93.641677,42.010797
b'One_and_Half_Story_Finished_All_Ages',b'Residential_Medium_Density',40.0,5436.0,b'Pave',b'No_Alley_Access',b'Regular',b'Lvl',b'AllPub',b'Inside',b'Gtl',b'Iowa_DOT_and_Rail_Road',b'Norm',b'Norm',b'OneFam',b'One_and_Half_Fin',b'Below_Average',b'Very_Good',1922.0,2007.0,b'Gable',b'CompShg',b'VinylSd',b'VinylSd',b'None',0.0,b'Typical',b'Good',b'BrkTil',b'Typical',b'Typical',b'No',b'BLQ',2.0,b'Unf',0.0,61.0,796.0,b'GasA',b'Good',b'Y',b'SBrkr',796.0,358.0,0.0,1154.0,1.0,0.0,1.0,0.0,3.0,1.0,b'Good',7.0,b'Typ',0.0,b'No_Fireplace',b'Detchd',b'Unf',1.0,240.0,b'Typical',b'Typical',b'Dirt_Gravel',0.0,96.0,0.0,0.0,0.0,0.0,b'No_Pool',b'Minimum_Privacy',b'None',0.0,5.0,2010.0,b'WD ',b'Normal',125500.0,-93.625291,42.022772
b'One_Story_1945_and_Older',b'Residential_Medium_Density',58.0,8154.0,b'Pave',b'No_Alley_Access',b'Regular',b'Lvl',b'AllPub',b'Inside',b'Gtl',b'Iowa_DOT_and_Rail_Road',b'Norm',b'Norm',b'OneFam',b'One_Story',b'Poor',b'Average',1941.0,1950.0,b'Gable',b'CompShg',b'Wd Sdng',b'Wd Sdng',b'None',0.0,b'Typical',b'Typical',b'BrkTil',b'Typical',b'Typical',b'No',b'BLQ',2.0,b'Unf',0.0,0.0,480.0,b'GasA',b'Typical',b'Y',b'SBrkr',540.0,0.0,0.0,540.0,0.0,0.0,1.0,0.0,1.0,1.0,b'Typical',4.0,b'Typ',0.0,b'No_Fireplace',b'Detchd',b'Unf',1.0,200.0,b'Fair',b'Fair',b'Dirt_Gravel',0.0,0.0,0.0,0.0,0.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,4.0,2010.0,b'ConLw',b'Normal',82000.0,-93.629496,42.021414
b'One_and_Half_Story_Finished_All_Ages',b'Residential_Medium_Density',50.0,9140.0,b'Pave',b'No_Alley_Access',b'Regular',b'HLS',b'AllPub',b'Inside',b'Gtl',b'Iowa_DOT_and_Rail_Road',b'Norm',b'Norm',b'OneFam',b'One_and_Half_Fin',b'Above_Average',b'Average',1921.0,1975.0,b'Gable',b'CompShg',b'Wd Sdng',b'Wd Sdng',b'None',0.0,b'Typical',b'Typical',b'BrkTil',b'Typical',b'Typical',b'Mn',b'BLQ',2.0,b'Unf',0.0,321.0,629.0,b'GasA',b'Fair',b'Y',b'SBrkr',727.0,380.0,0.0,1107.0,0.0,0.0,1.0,0.0,2.0,1.0,b'Typical',5.0,b'Typ',0.0,b'No_Fireplace',b'Detchd',b'Unf',1.0,625.0,b'Typical',b'Typical',b'Paved',0.0,56.0,0.0,0.0,200.0,0.0,b'No_Pool',b'Minimum_Privacy',b'None',0.0,4.0,2010.0,b'COD',b'Normal',110000.0,-93.626689,42.021474
b'One_and_Half_Story_Finished_All_Ages',b'C_all',60.0,7500.0,b'Pave',b'No_Alley_Access',b'Regular',b'Lvl',b'AllPub',b'Inside',b'Gtl',b'Iowa_DOT_and_Rail_Road',b'Norm',b'Norm',b'OneFam',b'One_and_Half_Fin',b'Below_Average',b'Below_Average',1920.0,1950.0,b'Gable',b'CompShg',b'MetalSd',b'MetalSd',b'None',0.0,b'Typical',b'Good',b'CBlock',b'Typical',b'Typical',b'No',b'Unf',7.0,b'Unf',0.0,698.0,698.0,b'GasA',b'Typical',b'Y',b'FuseA',698.0,430.0,0.0,1128.0,0.0,0.0,1.0,0.0,2.0,1.0,b'Typical',6.0,b'Typ',0.0,b'No_Fireplace',b'Detchd',b'RFn',2.0,528.0,b'Typical',b'Typical',b'Paved',30.0,0.0,164.0,0.0,0.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,4.0,2010.0,b'COD',b'Abnorml',68400.0,-93.615272,42.021456
b'One_and_Half_Story_Finished_All_Ages',b'C_all',66.0,8712.0,b'Pave',b'Paved',b'Regular',b'HLS',b'AllPub',b'Inside',b'Mod',b'Iowa_DOT_and_Rail_Road',b'Norm',b'Norm',b'OneFam',b'One_and_Half_Fin',b'Below_Average',b'Good',1900.0,1950.0,b'Gable',b'CompShg',b'MetalSd',b'MetalSd',b'None',0.0,b'Typical',b'Typical',b'Stone',b'Typical',b'Typical',b'Mn',b'Unf',7.0,b'Unf',0.0,859.0,859.0,b'GasA',b'Good',b'Y',b'SBrkr',859.0,319.0,0.0,1178.0,0.0,0.0,1.0,0.0,2.0,1.0,b'Typical',7.0,b'Typ',0.0,b'No_Fireplace',b'Detchd',b'RFn',1.0,384.0,b'Typical',b'Typical',b'Dirt_Gravel',68.0,0.0,98.0,0.0,0.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,1.0,2010.0,b'WD ',b'Abnorml',102776.0,-93.606593,42.022653
b'One_Story_1946_and_Newer_All_Styles',b'C_all',66.0,8712.0,b'Grvl',b'No_Alley_Access',b'Regular',b'Bnk',b'AllPub',b'Inside',b'Mod',b'Iowa_DOT_and_Rail_Road',b'Norm',b'Norm',b'OneFam',b'One_Story',b'Average',b'Average',1952.0,1952.0,b'Hip',b'CompShg',b'Wd Sdng',b'Wd Sdng',b'None',0.0,b'Fair',b'Typical',b'CBlock',b'Typical',b'Typical',b'Av',b'Unf',7.0,b'Unf',0.0,540.0,540.0,b'GasA',b'Typical',b'N',b'FuseA',1044.0,0.0,0.0,1044.0,0.0,0.0,1.0,0.0,2.0,1.0,b'Fair',4.0,b'Typ',0.0,b'No_Fireplace',b'Basment',b'Unf',2.0,504.0,b'Typical',b'Typical',b'Dirt_Gravel',0.0,0.0,0.0,0.0,0.0,0.0,b'No_Pool',b'No_Fence',b'Shed',54.0,6.0,2010.0,b'WD ',b'Alloca',55993.0,-93.608271,42.021327
b'One_Story_1945_and_Older',b'C_all',66.0,8712.0,b'Grvl',b'No_Alley_Access',b'Regular',b'Lvl',b'AllPub',b'Corner',b'Gtl',b'Iowa_DOT_and_Rail_Road',b'Norm',b'Norm',b'OneFam',b'One_Story',b'Below_Average',b'Good',1896.0,1950.0,b'Hip',b'CompShg',b'Wd Sdng',b'Wd Sdng',b'None',0.0,b'Fair',b'Fair',b'CBlock',b'Typical',b'Typical',b'No',b'Unf',7.0,b'Unf',0.0,756.0,756.0,b'GasA',b'Good',b'Y',b'SBrkr',952.0,0.0,0.0,952.0,0.0,0.0,1.0,0.0,3.0,1.0,b'Typical',5.0,b'Typ',0.0,b'No_Fireplace',b'Detchd',b'RFn',1.0,330.0,b'Typical',b'Typical',b'Dirt_Gravel',0.0,0.0,265.0,0.0,0.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,6.0,2010.0,b'WD ',b'Alloca',50138.0,-93.60775,42.02152
b'One_Story_PUD_1946_and_Newer',b'Residential_Medium_Density',44.0,3811.0,b'Pave',b'No_Alley_Access',b'Slightly_Irregular',b'HLS',b'AllPub',b'Corner',b'Mod',b'Crawford',b'Artery',b'Norm',b'TwnhsE',b'One_Story',b'Very_Good',b'Average',2004.0,2005.0,b'Hip',b'CompShg',b'CemntBd',b'CmentBd',b'Stone',186.0,b'Good',b'Typical',b'PConc',b'Excellent',b'Typical',b'Gd',b'GLQ',3.0,b'Unf',0.0,221.0,1594.0,b'GasA',b'Excellent',b'Y',b'SBrkr',1646.0,0.0,0.0,1646.0,1.0,1.0,2.0,0.0,2.0,1.0,b'Good',5.0,b'Typ',1.0,b'Good',b'Attchd',b'Fin',2.0,525.0,b'Typical',b'Typical',b'Paved',128.0,53.0,0.0,0.0,155.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,5.0,2010.0,b'WD ',b'Normal',246000.0,-93.615993,42.008687
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',85.0,11050.0,b'Pave',b'No_Alley_Access',b'Regular',b'Lvl',b'AllPub',b'Inside',b'Gtl',b'Mitchell',b'Norm',b'Norm',b'OneFam',b'Two_Story',b'Very_Good',b'Average',1998.0,1999.0,b'Gable',b'CompShg',b'VinylSd',b'VinylSd',b'None',0.0,b'Good',b'Typical',b'PConc',b'Good',b'Typical',b'No',b'GLQ',3.0,b'Unf',0.0,434.0,1049.0,b'GasA',b'Excellent',b'Y',b'SBrkr',1036.0,880.0,0.0,1916.0,1.0,0.0,2.0,1.0,3.0,1.0,b'Good',8.0,b'Typ',1.0,b'Typical',b'Attchd',b'Unf',3.0,741.0,b'Typical',b'Typical',b'Paved',0.0,70.0,0.0,0.0,0.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,5.0,2010.0,b'WD ',b'Normal',254900.0,-93.604947,41.99706
b'Split_or_Multilevel',b'Residential_Low_Density',74.0,9620.0,b'Pave',b'No_Alley_Access',b'Regular',b'Lvl',b'AllPub',b'Inside',b'Gtl',b'Mitchell',b'Norm',b'Norm',b'OneFam',b'SLvl',b'Above_Average',b'Good',1977.0,1977.0,b'Gable',b'CompShg',b'Plywood',b'Plywood',b'None',0.0,b'Typical',b'Typical',b'CBlock',b'Typical',b'Typical',b'No',b'ALQ',1.0,b'Unf',0.0,564.0,1243.0,b'GasA',b'Typical',b'Y',b'SBrkr',1285.0,0.0,0.0,1285.0,0.0,1.0,2.0,0.0,3.0,1.0,b'Good',6.0,b'Typ',1.0,b'Fair',b'Attchd',b'Unf',2.0,473.0,b'Typical',b'Typical',b'Paved',375.0,26.0,0.0,0.0,0.0,0.0,b'No_Pool',b'Good_Privacy',b'Shed',80.0,5.0,2010.0,b'WD ',b'Normal',190000.0,-93.602823,41.997052
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',129.0,9196.0,b'Pave',b'No_Alley_Access',b'Slightly_Irregular',b'Lvl',b'AllPub',b'Inside',b'Gtl',b'Mitchell',b'Norm',b'Norm',b'OneFam',b'One_Story',b'Good',b'Average',2003.0,2003.0,b'Gable',b'CompShg',b'VinylSd',b'VinylSd',b'None',0.0,b'Good',b'Typical',b'PConc',b'Excellent',b'Typical',b'No',b'Unf',7.0,b'Unf',0.0,1560.0,1560.0,b'GasA',b'Excellent',b'Y',b'SBrkr',1560.0,0.0,0.0,1560.0,0.0,0.0,2.0,0.0,3.0,1.0,b'Good',7.0,b'Typ',0.0,b'No_Fireplace',b'Attchd',b'Fin',2.0,573.0,b'Typical',b'Typical',b'Paved',100.0,150.0,0.0,0.0,0.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,4.0,2010.0,b'WD ',b'Normal',201000.0,-93.603972,41.996065
b'Split_or_Multilevel',b'Residential_Low_Density',0.0,12328.0,b'Pave',b'No_Alley_Access',b'Slightly_Irregular',b'Lvl',b'AllPub',b'Inside',b'Gtl',b'Mitchell',b'Norm',b'Norm',b'OneFam',b'SLvl',b'Above_Average',b'Average',1976.0,1976.0,b'Gable',b'CompShg',b'HdBoard',b'HdBoard',b'BrkFace',335.0,b'Typical',b'Typical',b'CBlock',b'Typical',b'Typical',b'Av',b'GLQ',3.0,b'Unf',0.0,473.0,1012.0,b'GasA',b'Typical',b'Y',b'SBrkr',1034.0,0.0,0.0,1034.0,1.0,0.0,1.0,0.0,3.0,1.0,b'Typical',6.0,b'Typ',0.0,b'No_Fireplace',b'Attchd',b'Unf',3.0,888.0,b'Typical',b'Typical',b'Paved',0.0,0.0,0.0,0.0,0.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,5.0,2010.0,b'WD ',b'Normal',169900.0,-93.600797,41.994784
b'Duplex_All_Styles_and_Ages',b'Residential_Low_Density',0.0,12760.0,b'Pave',b'No_Alley_Access',b'Slightly_Irregular',b'Lvl',b'AllPub',b'Inside',b'Gtl',b'Mitchell',b'Norm',b'Norm',b'Duplex',b'One_Story',b'Above_Average',b'Average',1976.0,1976.0,b'Gable',b'CompShg',b'Plywood',b'Plywood',b'None',0.0,b'Typical',b'Typical',b'CBlock',b'Typical',b'Typical',b'No',b'Unf',7.0,b'Unf',0.0,1958.0,1958.0,b'GasA',b'Typical',b'Y',b'SBrkr',2048.0,0.0,0.0,2048.0,0.0,0.0,3.0,0.0,5.0,2.0,b'Typical',9.0,b'Typ',0.0,b'No_Fireplace',b'More_Than_Two_Types',b'Unf',2.0,776.0,b'Typical',b'Typical',b'Paved',0.0,0.0,0.0,0.0,0.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,3.0,2010.0,b'ConLD',b'Normal',170000.0,-93.602002,41.994013
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',0.0,57200.0,b'Pave',b'No_Alley_Access',b'Slightly_Irregular',b'Bnk',b'AllPub',b'Inside',b'Sev',b'Timberland',b'Norm',b'Norm',b'OneFam',b'One_Story',b'Average',b'Average',1948.0,1950.0,b'Gable',b'CompShg',b'Wd Sdng',b'Wd Sdng',b'None',0.0,b'Typical',b'Typical',b'CBlock',b'Typical',b'Typical',b'Av',b'BLQ',2.0,b'Rec',334.0,60.0,747.0,b'GasA',b'Typical',b'Y',b'SBrkr',1687.0,0.0,0.0,1687.0,1.0,0.0,1.0,0.0,3.0,1.0,b'Typical',7.0,b'Min1',2.0,b'Typical',b'Detchd',b'Unf',2.0,572.0,b'Typical',b'Typical',b'Dirt_Gravel',0.0,0.0,50.0,0.0,0.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,6.0,2010.0,b'WD ',b'Normal',160000.0,-93.657894,41.997741
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',88.0,11896.0,b'Pave',b'No_Alley_Access',b'Slightly_Irregular',b'Lvl',b'AllPub',b'Corner',b'Gtl',b'Timberland',b'Norm',b'Norm',b'OneFam',b'One_Story',b'Good',b'Average',2008.0,2008.0,b'Gable',b'CompShg',b'VinylSd',b'VinylSd',b'Stone',60.0,b'Good',b'Typical',b'PConc',b'Good',b'Typical',b'No',b'GLQ',3.0,b'Unf',0.0,1258.0,1336.0,b'GasA',b'Excellent',b'Y',b'SBrkr',1346.0,0.0,0.0,1346.0,1.0,0.0,2.0,0.0,3.0,1.0,b'Good',6.0,b'Typ',1.0,b'Typical',b'Attchd',b'Fin',3.0,660.0,b'Typical',b'Typical',b'Paved',100.0,48.0,0.0,0.0,0.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,5.0,2010.0,b'WD ',b'Normal',220000.0,-93.649203,41.995346
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',73.0,9803.0,b'Pave',b'No_Alley_Access',b'Regular',b'Lvl',b'AllPub',b'Inside',b'Gtl',b'Timberland',b'Norm',b'Norm',b'OneFam',b'One_Story',b'Good',b'Average',2009.0,2010.0,b'Gable',b'CompShg',b'VinylSd',b'VinylSd',b'None',0.0,b'Good',b'Typical',b'PConc',b'Good',b'Typical',b'No',b'Unf',7.0,b'Unf',0.0,1214.0,1214.0,b'GasA',b'Excellent',b'Y',b'SBrkr',1214.0,0.0,0.0,1214.0,0.0,0.0,2.0,0.0,2.0,1.0,b'Good',6.0,b'Typ',0.0,b'No_Fireplace',b'Attchd',b'RFn',2.0,520.0,b'Typical',b'Typical',b'Paved',0.0,25.0,0.0,0.0,0.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,1.0,2010.0,b'New',b'Partial',179781.0,-93.649201,41.995278
